"","NUTS","DISTRICT_CODE","SUB_DISTRICT_CODE","REF_YEAR","REF_DATE","SEX","BRAND","BRAND_TOTAL"
"30642","AT13",90900,90900,2018,20181231,3,"SKODA",68
"30643","AT13",90900,90900,2018,20181231,3,"VOLVO",55
"30644","AT13",90900,90900,2018,20181231,3,"RENAULT",54
"30645","AT13",90900,90900,2018,20181231,3,"PEUGEOT",49
"30646","AT13",90900,90900,2018,20181231,3,"FIAT",48
"30647","AT13",90900,90900,2018,20181231,3,"SEAT",47
"30648","AT13",90900,90900,2018,20181231,3,"OPEL",45
"30649","AT13",90900,90900,2018,20181231,3,"LANDROVER",34
"30650","AT13",90900,90900,2018,20181231,3,"PORSCHE",34
"30651","AT13",90900,90900,2018,20181231,3,"SMART",33
"30652","AT13",90900,90900,2018,20181231,3,"MINI",26
"30653","AT13",90900,90900,2018,20181231,3,"CITROEN",25
"30654","AT13",90900,90900,2018,20181231,3,"HYUNDAI",23
"30655","AT13",90900,90900,2018,20181231,3,"CHEVROLET",19
"30656","AT13",90900,90900,2018,20181231,3,"MAZDA",19
"30657","AT13",90900,90900,2018,20181231,3,"TOYOTA",19
"30658","AT13",90900,90900,2018,20181231,3,"JEEP",18
"30659","AT13",90900,90900,2018,20181231,3,"JAGUAR",17
"30660","AT13",90900,90900,2018,20181231,3,"DODGE",13
"30661","AT13",90900,90900,2018,20181231,3,"KIA",12
"30662","AT13",90900,90900,2018,20181231,3,"LANCIA",12
"30663","AT13",90900,90900,2018,20181231,3,"CHRYSLER",11
"30664","AT13",90900,90900,2018,20181231,3,"NISSAN",11
"30665","AT13",90900,90900,2018,20181231,3,"ALFA-ROMEO",10
"30666","AT13",90900,90900,2018,20181231,3,"TESLA",10
"30667","AT13",90900,90900,2018,20181231,3,"MITSUBISHI",9
"30668","AT13",90900,90900,2018,20181231,3,"LEXUS",8
"30669","AT13",90900,90900,2018,20181231,3,"MASERATI",6
"30670","AT13",90900,90900,2018,20181231,3,"HONDA",5
"30671","AT13",90900,90900,2018,20181231,3,"SAAB",5
"30672","AT13",90900,90900,2018,20181231,3,"DACIA",3
"30673","AT13",90900,90900,2018,20181231,3,"PUCH",3
"30674","AT13",90900,90900,2018,20181231,3,"BENTLEY",2
"30675","AT13",90900,90900,2018,20181231,3,"CADILLAC",2
"30676","AT13",90900,90900,2018,20181231,3,"DS",2
"30677","AT13",90900,90900,2018,20181231,3,"ROVER",2
"30678","AT13",90900,90900,2018,20181231,3,"STEYRPUCH",2
"30679","AT13",90900,90900,2018,20181231,3,"SUZUKI",2
"30680","AT13",90900,90900,2018,20181231,3,"FERRARI",1
"30681","AT13",90900,90900,2018,20181231,3,"HUMMER",1
"30682","AT13",90900,90900,2018,20181231,3,"INFINITI",1
"30683","AT13",90900,90900,2018,20181231,3,"PONTIAC",1
"30684","AT13",90900,90900,2018,20181231,3,"SSANG-YONG",1
"30685","AT13",90900,90900,2018,20181231,3,"SUBARU",1
"30686","AT13",90900,90900,2018,20181231,3,"WIESMANN",1
"30687","AT13",91000,91000,2018,20181231,1,"VW",6737
"30688","AT13",91000,91000,2018,20181231,1,"MERCEDES",3613
"30689","AT13",91000,91000,2018,20181231,1,"BMW",3304
"30690","AT13",91000,91000,2018,20181231,1,"AUDI",2986
"30691","AT13",91000,91000,2018,20181231,1,"OPEL",2856
"30692","AT13",91000,91000,2018,20181231,1,"FORD",2419
"30693","AT13",91000,91000,2018,20181231,1,"RENAULT",1801
"30694","AT13",91000,91000,2018,20181231,1,"MAZDA",1661
"30695","AT13",91000,91000,2018,20181231,1,"SKODA",1483
"30696","AT13",91000,91000,2018,20181231,1,"TOYOTA",1309
"30697","AT13",91000,91000,2018,20181231,1,"PEUGEOT",1278
"30698","AT13",91000,91000,2018,20181231,1,"SEAT",1074
"30699","AT13",91000,91000,2018,20181231,1,"HYUNDAI",1010
"30700","AT13",91000,91000,2018,20181231,1,"CITROEN",862
"30701","AT13",91000,91000,2018,20181231,1,"KIA",759
"30702","AT13",91000,91000,2018,20181231,1,"NISSAN",757
"30703","AT13",91000,91000,2018,20181231,1,"FIAT",617
"30704","AT13",91000,91000,2018,20181231,1,"VOLVO",547
"30705","AT13",91000,91000,2018,20181231,1,"HONDA",496
"30706","AT13",91000,91000,2018,20181231,1,"DACIA",439
"30707","AT13",91000,91000,2018,20181231,1,"CHEVROLET",405
"30708","AT13",91000,91000,2018,20181231,1,"MITSUBISHI",395
"30709","AT13",91000,91000,2018,20181231,1,"ALFA-ROMEO",281
"30710","AT13",91000,91000,2018,20181231,1,"SUZUKI",243
"30711","AT13",91000,91000,2018,20181231,1,"SMART",218
"30712","AT13",91000,91000,2018,20181231,1,"CHRYSLER",183
"30713","AT13",91000,91000,2018,20181231,1,"JEEP",170
"30714","AT13",91000,91000,2018,20181231,1,"LANDROVER",138
"30715","AT13",91000,91000,2018,20181231,1,"PORSCHE",119
"30716","AT13",91000,91000,2018,20181231,1,"JAGUAR",117
"30717","AT13",91000,91000,2018,20181231,1,"MINI",102
"30718","AT13",91000,91000,2018,20181231,1,"LANCIA",82
"30719","AT13",91000,91000,2018,20181231,1,"LEXUS",68
"30720","AT13",91000,91000,2018,20181231,1,"SAAB",63
"30721","AT13",91000,91000,2018,20181231,1,"SUBARU",60
"30722","AT13",91000,91000,2018,20181231,1,"DODGE",41
"30723","AT13",91000,91000,2018,20181231,1,"DS",39
"30724","AT13",91000,91000,2018,20181231,1,"ROVER",38
"30725","AT13",91000,91000,2018,20181231,1,"DAIHATSU",36
"30726","AT13",91000,91000,2018,20181231,1,"CADILLAC",26
"30727","AT13",91000,91000,2018,20181231,1,"SSANG-YONG",18
"30728","AT13",91000,91000,2018,20181231,1,"PONTIAC",17
"30729","AT13",91000,91000,2018,20181231,1,"LADA",11
"30730","AT13",91000,91000,2018,20181231,1,"MG",11
"30731","AT13",91000,91000,2018,20181231,1,"TESLA",11
"30732","AT13",91000,91000,2018,20181231,1,"MASERATI",9
"30733","AT13",91000,91000,2018,20181231,1,"LOTUS",7
"30734","AT13",91000,91000,2018,20181231,1,"STEYRPUCH",7
"30735","AT13",91000,91000,2018,20181231,1,"ANDERE",7
"30736","AT13",91000,91000,2018,20181231,1,"FERRARI",6
"30737","AT13",91000,91000,2018,20181231,1,"INFINITI",6
"30738","AT13",91000,91000,2018,20181231,1,"TRIUMPH",5
"30739","AT13",91000,91000,2018,20181231,1,"AUSTIN",4
"30740","AT13",91000,91000,2018,20181231,1,"BUICK",4
"30741","AT13",91000,91000,2018,20181231,1,"PUCH",4
"30742","AT13",91000,91000,2018,20181231,1,"BENTLEY",3
"30743","AT13",91000,91000,2018,20181231,1,"BRITISHLEYLAND",3
"30744","AT13",91000,91000,2018,20181231,1,"HUMMER",3
"30745","AT13",91000,91000,2018,20181231,1,"MORGAN",3
"30746","AT13",91000,91000,2018,20181231,1,"AWZ",2
"30747","AT13",91000,91000,2018,20181231,1,"DAF",2
"30748","AT13",91000,91000,2018,20181231,1,"FIAT-SEAT",2
"30749","AT13",91000,91000,2018,20181231,1,"GLASHANS",2
"30750","AT13",91000,91000,2018,20181231,1,"LINCOLN",2
"30751","AT13",91000,91000,2018,20181231,1,"NSU",2
"30752","AT13",91000,91000,2018,20181231,1,"ROLLSROYCE",2
"30753","AT13",91000,91000,2018,20181231,1,"TALBOT",2
"30754","AT13",91000,91000,2018,20181231,1,"ASTONMARTIN",1
"30755","AT13",91000,91000,2018,20181231,1,"AUDKW",1
"30756","AT13",91000,91000,2018,20181231,1,"BIANCHI",1
"30757","AT13",91000,91000,2018,20181231,1,"BORGWARD",1
"30758","AT13",91000,91000,2018,20181231,1,"CHRYSLER-SUNBEAM",1
"30759","AT13",91000,91000,2018,20181231,1,"CHRYSLER-SIMCA",1
"30760","AT13",91000,91000,2018,20181231,1,"LAMBORGHINI",1
"30761","AT13",91000,91000,2018,20181231,1,"MAHINDRA",1
"30762","AT13",91000,91000,2018,20181231,1,"MAYBACH",1
"30763","AT13",91000,91000,2018,20181231,1,"OLDSMOBILE",1
"30764","AT13",91000,91000,2018,20181231,1,"PRAGA",1
"30765","AT13",91000,91000,2018,20181231,1,"SIMCA",1
"30766","AT13",91000,91000,2018,20181231,1,"STEYRFIAT",1
"30767","AT13",91000,91000,2018,20181231,2,"VW",3618
"30768","AT13",91000,91000,2018,20181231,2,"OPEL",1697
"30769","AT13",91000,91000,2018,20181231,2,"FORD",1278
"30770","AT13",91000,91000,2018,20181231,2,"MERCEDES",1198
"30771","AT13",91000,91000,2018,20181231,2,"RENAULT",1171
"30772","AT13",91000,91000,2018,20181231,2,"AUDI",1070
"30773","AT13",91000,91000,2018,20181231,2,"PEUGEOT",1022
"30774","AT13",91000,91000,2018,20181231,2,"BMW",920
"30775","AT13",91000,91000,2018,20181231,2,"SKODA",917
"30776","AT13",91000,91000,2018,20181231,2,"MAZDA",868
"30777","AT13",91000,91000,2018,20181231,2,"HYUNDAI",833
"30778","AT13",91000,91000,2018,20181231,2,"TOYOTA",754
"30779","AT13",91000,91000,2018,20181231,2,"SEAT",713
"30780","AT13",91000,91000,2018,20181231,2,"FIAT",592
"30781","AT13",91000,91000,2018,20181231,2,"CITROEN",527
"30782","AT13",91000,91000,2018,20181231,2,"KIA",501
"30783","AT13",91000,91000,2018,20181231,2,"NISSAN",451
"30784","AT13",91000,91000,2018,20181231,2,"DACIA",299
"30785","AT13",91000,91000,2018,20181231,2,"HONDA",289
"30786","AT13",91000,91000,2018,20181231,2,"CHEVROLET",283
"30787","AT13",91000,91000,2018,20181231,2,"SUZUKI",241
"30788","AT13",91000,91000,2018,20181231,2,"MITSUBISHI",235
"30789","AT13",91000,91000,2018,20181231,2,"SMART",188
"30790","AT13",91000,91000,2018,20181231,2,"VOLVO",172
"30791","AT13",91000,91000,2018,20181231,2,"MINI",140
"30792","AT13",91000,91000,2018,20181231,2,"ALFA-ROMEO",114
"30793","AT13",91000,91000,2018,20181231,2,"LANCIA",71
"30794","AT13",91000,91000,2018,20181231,2,"CHRYSLER",65
"30795","AT13",91000,91000,2018,20181231,2,"DAIHATSU",54
"30796","AT13",91000,91000,2018,20181231,2,"JEEP",42
"30797","AT13",91000,91000,2018,20181231,2,"LANDROVER",36
"30798","AT13",91000,91000,2018,20181231,2,"JAGUAR",33
"30799","AT13",91000,91000,2018,20181231,2,"PORSCHE",27
"30800","AT13",91000,91000,2018,20181231,2,"DS",22
"30801","AT13",91000,91000,2018,20181231,2,"LEXUS",21
"30802","AT13",91000,91000,2018,20181231,2,"SUBARU",21
"30803","AT13",91000,91000,2018,20181231,2,"SAAB",16
"30804","AT13",91000,91000,2018,20181231,2,"DODGE",9
"30805","AT13",91000,91000,2018,20181231,2,"ROVER",9
"30806","AT13",91000,91000,2018,20181231,2,"BRITISHLEYLAND",6
"30807","AT13",91000,91000,2018,20181231,2,"CADILLAC",5
"30808","AT13",91000,91000,2018,20181231,2,"MASERATI",5
"30809","AT13",91000,91000,2018,20181231,2,"SSANG-YONG",5
"30810","AT13",91000,91000,2018,20181231,2,"MG",4
"30811","AT13",91000,91000,2018,20181231,2,"INFINITI",3
"30812","AT13",91000,91000,2018,20181231,2,"LADA",3
"30813","AT13",91000,91000,2018,20181231,2,"PONTIAC",3
"30814","AT13",91000,91000,2018,20181231,2,"STEYRPUCH",3
"30815","AT13",91000,91000,2018,20181231,2,"TRIUMPH",3
"30816","AT13",91000,91000,2018,20181231,2,"AUSTIN",2
"30817","AT13",91000,91000,2018,20181231,2,"FERRARI",2
"30818","AT13",91000,91000,2018,20181231,2,"PUCH",2
"30819","AT13",91000,91000,2018,20181231,2,"AUDKW",1
"30820","AT13",91000,91000,2018,20181231,2,"AWZ",1
"30821","AT13",91000,91000,2018,20181231,2,"BEDFORD",1
"30822","AT13",91000,91000,2018,20181231,2,"BENTLEY",1
"30823","AT13",91000,91000,2018,20181231,2,"CHRYSLER-SIMCA",1
"30824","AT13",91000,91000,2018,20181231,2,"FIAT-SEAT",1
"30825","AT13",91000,91000,2018,20181231,2,"GMC",1
"30826","AT13",91000,91000,2018,20181231,2,"HUMMER",1
"30827","AT13",91000,91000,2018,20181231,2,"INNOCENTI",1
"30828","AT13",91000,91000,2018,20181231,2,"LOTUS",1
"30829","AT13",91000,91000,2018,20181231,2,"ANDERE",1
"30830","AT13",91000,91000,2018,20181231,3,"VW",2079
"30831","AT13",91000,91000,2018,20181231,3,"MERCEDES",1343
"30832","AT13",91000,91000,2018,20181231,3,"SKODA",1234
"30833","AT13",91000,91000,2018,20181231,3,"BMW",721
"30834","AT13",91000,91000,2018,20181231,3,"OPEL",672
"30835","AT13",91000,91000,2018,20181231,3,"FORD",671
"30836","AT13",91000,91000,2018,20181231,3,"PEUGEOT",658
"30837","AT13",91000,91000,2018,20181231,3,"AUDI",573
"30838","AT13",91000,91000,2018,20181231,3,"RENAULT",522
"30839","AT13",91000,91000,2018,20181231,3,"SEAT",501
"30840","AT13",91000,91000,2018,20181231,3,"NISSAN",438
"30841","AT13",91000,91000,2018,20181231,3,"CITROEN",196
"30842","AT13",91000,91000,2018,20181231,3,"TOYOTA",185
"30843","AT13",91000,91000,2018,20181231,3,"HYUNDAI",164
"30844","AT13",91000,91000,2018,20181231,3,"SMART",104
"30845","AT13",91000,91000,2018,20181231,3,"FIAT",89
"30846","AT13",91000,91000,2018,20181231,3,"KIA",72
"30847","AT13",91000,91000,2018,20181231,3,"VOLVO",61
"30848","AT13",91000,91000,2018,20181231,3,"DACIA",60
"30849","AT13",91000,91000,2018,20181231,3,"PORSCHE",57
"30850","AT13",91000,91000,2018,20181231,3,"LANDROVER",42
"30851","AT13",91000,91000,2018,20181231,3,"DS",38
"30852","AT13",91000,91000,2018,20181231,3,"MAZDA",35
"30853","AT13",91000,91000,2018,20181231,3,"MINI",34
"30854","AT13",91000,91000,2018,20181231,3,"SUZUKI",29
"30855","AT13",91000,91000,2018,20181231,3,"ALFA-ROMEO",24
"30856","AT13",91000,91000,2018,20181231,3,"JEEP",23
"30857","AT13",91000,91000,2018,20181231,3,"TESLA",21
"30858","AT13",91000,91000,2018,20181231,3,"JAGUAR",18
"30859","AT13",91000,91000,2018,20181231,3,"MITSUBISHI",18
"30860","AT13",91000,91000,2018,20181231,3,"CHRYSLER",17
"30861","AT13",91000,91000,2018,20181231,3,"LANCIA",15
"30862","AT13",91000,91000,2018,20181231,3,"HONDA",13
"30863","AT13",91000,91000,2018,20181231,3,"CHEVROLET",10
"30864","AT13",91000,91000,2018,20181231,3,"LEXUS",8
"30865","AT13",91000,91000,2018,20181231,3,"FERRARI",4
"30866","AT13",91000,91000,2018,20181231,3,"MASERATI",4
"30867","AT13",91000,91000,2018,20181231,3,"SSANG-YONG",4
"30868","AT13",91000,91000,2018,20181231,3,"BENTLEY",3
"30869","AT13",91000,91000,2018,20181231,3,"PUCH",3
"30870","AT13",91000,91000,2018,20181231,3,"SAAB",3
"30871","AT13",91000,91000,2018,20181231,3,"SUBARU",3
"30872","AT13",91000,91000,2018,20181231,3,"CADILLAC",2
"30873","AT13",91000,91000,2018,20181231,3,"INFINITI",2
"30874","AT13",91000,91000,2018,20181231,3,"ROVER",2
"30875","AT13",91000,91000,2018,20181231,3,"ASTONMARTIN",1
"30876","AT13",91000,91000,2018,20181231,3,"DAIHATSU",1
"30877","AT13",91000,91000,2018,20181231,3,"DODGE",1
"30878","AT13",91000,91000,2018,20181231,3,"LADA",1
"30879","AT13",91000,91000,2018,20181231,3,"LAMBORGHINI",1
"30880","AT13",91000,91000,2018,20181231,3,"LINCOLN",1
"30881","AT13",91000,91000,2018,20181231,3,"STEYRPUCH",1
"30882","AT13",91100,91100,2018,20181231,1,"VW",3488
"30883","AT13",91100,91100,2018,20181231,1,"MERCEDES",1720
"30884","AT13",91100,91100,2018,20181231,1,"BMW",1651
"30885","AT13",91100,91100,2018,20181231,1,"AUDI",1547
"30886","AT13",91100,91100,2018,20181231,1,"FORD",1534
"30887","AT13",91100,91100,2018,20181231,1,"OPEL",1409
"30888","AT13",91100,91100,2018,20181231,1,"MAZDA",1065
"30889","AT13",91100,91100,2018,20181231,1,"RENAULT",892
"30890","AT13",91100,91100,2018,20181231,1,"SKODA",890
"30891","AT13",91100,91100,2018,20181231,1,"HYUNDAI",849
"30892","AT13",91100,91100,2018,20181231,1,"PEUGEOT",742
"30893","AT13",91100,91100,2018,20181231,1,"TOYOTA",727
"30894","AT13",91100,91100,2018,20181231,1,"SEAT",661
"30895","AT13",91100,91100,2018,20181231,1,"CITROEN",520
"30896","AT13",91100,91100,2018,20181231,1,"KIA",443
"30897","AT13",91100,91100,2018,20181231,1,"NISSAN",396
"30898","AT13",91100,91100,2018,20181231,1,"FIAT",345
"30899","AT13",91100,91100,2018,20181231,1,"VOLVO",277
"30900","AT13",91100,91100,2018,20181231,1,"HONDA",258
"30901","AT13",91100,91100,2018,20181231,1,"MITSUBISHI",250
"30902","AT13",91100,91100,2018,20181231,1,"DACIA",239
"30903","AT13",91100,91100,2018,20181231,1,"CHEVROLET",213
"30904","AT13",91100,91100,2018,20181231,1,"SUZUKI",161
"30905","AT13",91100,91100,2018,20181231,1,"ALFA-ROMEO",157
"30906","AT13",91100,91100,2018,20181231,1,"SMART",106
"30907","AT13",91100,91100,2018,20181231,1,"CHRYSLER",90
"30908","AT13",91100,91100,2018,20181231,1,"JEEP",84
"30909","AT13",91100,91100,2018,20181231,1,"PORSCHE",78
"30910","AT13",91100,91100,2018,20181231,1,"LANDROVER",72
"30911","AT13",91100,91100,2018,20181231,1,"MINI",67
"30912","AT13",91100,91100,2018,20181231,1,"JAGUAR",59
"30913","AT13",91100,91100,2018,20181231,1,"LEXUS",40
"30914","AT13",91100,91100,2018,20181231,1,"LANCIA",38
"30915","AT13",91100,91100,2018,20181231,1,"SUBARU",35
"30916","AT13",91100,91100,2018,20181231,1,"SAAB",24
"30917","AT13",91100,91100,2018,20181231,1,"ROVER",21
"30918","AT13",91100,91100,2018,20181231,1,"DAIHATSU",19
"30919","AT13",91100,91100,2018,20181231,1,"DS",17
"30920","AT13",91100,91100,2018,20181231,1,"DODGE",14
"30921","AT13",91100,91100,2018,20181231,1,"SSANG-YONG",13
"30922","AT13",91100,91100,2018,20181231,1,"PONTIAC",12
"30923","AT13",91100,91100,2018,20181231,1,"LADA",10
"30924","AT13",91100,91100,2018,20181231,1,"MG",8
"30925","AT13",91100,91100,2018,20181231,1,"PUCH",8
"30926","AT13",91100,91100,2018,20181231,1,"CADILLAC",7
"30927","AT13",91100,91100,2018,20181231,1,"MASERATI",7
"30928","AT13",91100,91100,2018,20181231,1,"LOTUS",5
"30929","AT13",91100,91100,2018,20181231,1,"STEYRPUCH",5
"30930","AT13",91100,91100,2018,20181231,1,"TRIUMPH",5
"30931","AT13",91100,91100,2018,20181231,1,"INFINITI",4
"30932","AT13",91100,91100,2018,20181231,1,"NSU",4
"30933","AT13",91100,91100,2018,20181231,1,"AUSTIN",3
"30934","AT13",91100,91100,2018,20181231,1,"BUICK",3
"30935","AT13",91100,91100,2018,20181231,1,"STEYRFIAT",3
"30936","AT13",91100,91100,2018,20181231,1,"HUMMER",2
"30937","AT13",91100,91100,2018,20181231,1,"STEYR",2
"30938","AT13",91100,91100,2018,20181231,1,"VAUXHALL",2
"30939","AT13",91100,91100,2018,20181231,1,"ANDERE",2
"30940","AT13",91100,91100,2018,20181231,1,"AUDKW",1
"30941","AT13",91100,91100,2018,20181231,1,"BENTLEY",1
"30942","AT13",91100,91100,2018,20181231,1,"BIANCHI",1
"30943","AT13",91100,91100,2018,20181231,1,"BRITISHLEYLAND",1
"30944","AT13",91100,91100,2018,20181231,1,"CHRYSLER-SUNBEAM",1
"30945","AT13",91100,91100,2018,20181231,1,"FERRARI",1
"30946","AT13",91100,91100,2018,20181231,1,"GORKIWKE",1
"30947","AT13",91100,91100,2018,20181231,1,"INNOCENTI",1
"30948","AT13",91100,91100,2018,20181231,1,"IVECO",1
"30949","AT13",91100,91100,2018,20181231,1,"LAMBORGHINI",1
"30950","AT13",91100,91100,2018,20181231,1,"MORGAN",1
"30951","AT13",91100,91100,2018,20181231,1,"ROLLSROYCE",1
"30952","AT13",91100,91100,2018,20181231,1,"TESLA",1
"30953","AT13",91100,91100,2018,20181231,2,"VW",1758
"30954","AT13",91100,91100,2018,20181231,2,"OPEL",883
"30955","AT13",91100,91100,2018,20181231,2,"FORD",839
"30956","AT13",91100,91100,2018,20181231,2,"HYUNDAI",786
"30957","AT13",91100,91100,2018,20181231,2,"RENAULT",669
"30958","AT13",91100,91100,2018,20181231,2,"SKODA",564
"30959","AT13",91100,91100,2018,20181231,2,"MERCEDES",558
"30960","AT13",91100,91100,2018,20181231,2,"MAZDA",543
"30961","AT13",91100,91100,2018,20181231,2,"AUDI",530
"30962","AT13",91100,91100,2018,20181231,2,"PEUGEOT",529
"30963","AT13",91100,91100,2018,20181231,2,"SEAT",477
"30964","AT13",91100,91100,2018,20181231,2,"BMW",450
"30965","AT13",91100,91100,2018,20181231,2,"TOYOTA",405
"30966","AT13",91100,91100,2018,20181231,2,"FIAT",389
"30967","AT13",91100,91100,2018,20181231,2,"KIA",312
"30968","AT13",91100,91100,2018,20181231,2,"CITROEN",303
"30969","AT13",91100,91100,2018,20181231,2,"NISSAN",244
"30970","AT13",91100,91100,2018,20181231,2,"CHEVROLET",176
"30971","AT13",91100,91100,2018,20181231,2,"DACIA",167
"30972","AT13",91100,91100,2018,20181231,2,"MITSUBISHI",159
"30973","AT13",91100,91100,2018,20181231,2,"SUZUKI",148
"30974","AT13",91100,91100,2018,20181231,2,"HONDA",126
"30975","AT13",91100,91100,2018,20181231,2,"MINI",85
"30976","AT13",91100,91100,2018,20181231,2,"VOLVO",84
"30977","AT13",91100,91100,2018,20181231,2,"SMART",79
"30978","AT13",91100,91100,2018,20181231,2,"ALFA-ROMEO",66
"30979","AT13",91100,91100,2018,20181231,2,"CHRYSLER",39
"30980","AT13",91100,91100,2018,20181231,2,"JEEP",33
"30981","AT13",91100,91100,2018,20181231,2,"DAIHATSU",25
"30982","AT13",91100,91100,2018,20181231,2,"LANCIA",24
"30983","AT13",91100,91100,2018,20181231,2,"LANDROVER",24
"30984","AT13",91100,91100,2018,20181231,2,"SUBARU",22
"30985","AT13",91100,91100,2018,20181231,2,"PORSCHE",17
"30986","AT13",91100,91100,2018,20181231,2,"JAGUAR",15
"30987","AT13",91100,91100,2018,20181231,2,"DODGE",11
"30988","AT13",91100,91100,2018,20181231,2,"SAAB",11
"30989","AT13",91100,91100,2018,20181231,2,"DS",9
"30990","AT13",91100,91100,2018,20181231,2,"ROVER",8
"30991","AT13",91100,91100,2018,20181231,2,"LEXUS",5
"30992","AT13",91100,91100,2018,20181231,2,"SSANG-YONG",5
"30993","AT13",91100,91100,2018,20181231,2,"PONTIAC",4
"30994","AT13",91100,91100,2018,20181231,2,"BRITISHLEYLAND",3
"30995","AT13",91100,91100,2018,20181231,2,"CADILLAC",2
"30996","AT13",91100,91100,2018,20181231,2,"MG",2
"30997","AT13",91100,91100,2018,20181231,2,"ANDERE",2
"30998","AT13",91100,91100,2018,20181231,2,"AUSTIN",1
"30999","AT13",91100,91100,2018,20181231,2,"BENTLEY",1
"31000","AT13",91100,91100,2018,20181231,2,"FERRARI",1
"31001","AT13",91100,91100,2018,20181231,2,"INFINITI",1
"31002","AT13",91100,91100,2018,20181231,2,"OLDSMOBILE",1
"31003","AT13",91100,91100,2018,20181231,2,"STEYRPUCH",1
"31004","AT13",91100,91100,2018,20181231,3,"VW",869
"31005","AT13",91100,91100,2018,20181231,3,"MERCEDES",583
"31006","AT13",91100,91100,2018,20181231,3,"BMW",427
"31007","AT13",91100,91100,2018,20181231,3,"FORD",357
"31008","AT13",91100,91100,2018,20181231,3,"SKODA",299
"31009","AT13",91100,91100,2018,20181231,3,"FIAT",247
"31010","AT13",91100,91100,2018,20181231,3,"AUDI",243
"31011","AT13",91100,91100,2018,20181231,3,"OPEL",168
"31012","AT13",91100,91100,2018,20181231,3,"PEUGEOT",143
"31013","AT13",91100,91100,2018,20181231,3,"VOLVO",125
